actual,predicted
85,82.7854385376
450,491.5766601562
650,689.3541259766
50,57.3277664185
135,122.7758712769
130,110.7927780151
250,256.4312438965
750,723.4538574219
70,70.011680603
130,143.8775939941
100,91.2060012817
120,101.8077011108
150,141.5896759033
125,138.8798828125
85,99.3118667603
150,136.983505249
125,112.4686813354
275,299.9308776855
575,615.4414672852
300,283.3704833984
100,98.3578414917
750,531.0999755859
250,242.4361419678
295,290.5485229492
600,587.149230957
595,504.0909423828
460,509.1352233887
225,240.0252532959
250,242.4361419678
325,364.2692565918
300,212.0950775146
325,364.2692565918
325,362.8907775879
220,227.9042358398
80,94.8342971802
745,670.1748657227
500,520.788269043
125,112.5626449585
250,243.5422363281
500,528.641784668
700,800.7930908203
70,65.8787612915
600,654.3743896484
295,310.8752441406
350,401.5063781738
400,400.6098327637
400,378.7919311523
400,392.4297180176
395,404.4210510254
500,912.1002807617
250,416.0868835449
500,512.4563598633
70,62.3813858032
350,351.4735107422
350,744.2503662109
175,202.1458892822
250,254.82762146
75,77.2791519165
50,64.4067001343
1000,989.1357421875
390,356.4652404785
60,89.8976974487
400,401.5063781738
500,460.8858032227
110,109.1709365845
350,399.8178710938
80,78.1389541626
30,-34.9200057983
1500,1425.2625732422
200,202.9209136963
700,721.3820800781
200,195.215637207
500,521.5489501953
50,47.931678772
260,259.9024047852
100,97.130317688
195,193.6815948486
225,236.9394378662
150,147.3738861084
40,34.2891921997
250,279.3686218262
300,307.7102661133
95,206.224029541
80,148.9640655518
75,70.6216201782
95,89.5021591187
850,874.6881713867
200,234.7172088623
50,75.4591598511
1000,988.3874511719
110,91.5964279175
400,402.8177185059
550,626.1074829102
135,120.1673965454
45,72.6453018188
110,99.2563858032
400,390.2622070312
250,225.2981567383
125,135.1194458008
125,242.6299133301
400,392.6632385254
250,255.332824707
175,203.953994751
25,55.88306427
150,143.7742614746
45,-18.0861129761
350,378.1328125
350,353.7088623047
275,291.913482666
185,295.8988342285
250,263.4697875977
130,122.3723373413
45,72.6453018188
1100,1108.3768310547
1000,991.415222168
180,185.5225524902
75,80.9151382446
150,119.8157577515
195,205.875869751
70,65.2204360962
1300,1360.5480957031
150,138.2052459717
60,89.8976974487
130,126.3891220093
565,626.6605834961
525,481.3790588379
250,256.4982299805
125,155.5987091064
70,127.3483505249
550,625.196472168
300,301.6844482422
995,1243.7205810547
175,182.7834777832
75,69.9472885132
1000,782.2352905273
450,449.2857971191
80,89.3979415894
350,401.2579650879
390,332.7099304199
160,185.3372497559
300,270.3882751465
800,809.3458251953
500,302.1193237305
100,100.9355545044
600,710.121887207
200,157.9559936523
300,269.3640441895
300,265.764465332
2000,1663.8017578125
100,75.8277359009
500,294.9152526855
120,101.3908157349
1500,1162.1704101562
825,895.9475708008
250,252.5960998535
1500,1428.7349853516
120,126.5233535767
170,157.9470062256
350,394.179473877
10000,2632.8852539062
1450,921.908996582
160,172.3531188965
850,720.4141845703
400,363.1423339844
90,92.9704360962
105,94.2988510132
350,311.2338867188
140,155.5588531494
320,308.4644775391
120,112.6210708618
325,351.495513916
10,115.6960372925
700,475.8673095703
90,102.3403549194
1200,1133.7600097656
850,862.8771972656
495,471.6421813965
150,131.6318206787
130,116.1300125122
300,292.971496582
70,66.04271698
180,162.7748260498
1280,1202.2653808594
1450,1625.0925292969
45,83.4139022827
70,127.3483505249
175,178.169921875
200,163.4438323975
185,153.6199798584
240,236.8679046631
180,156.0157470703
350,291.7297973633
200,208.5820617676
145,151.9441070557
685,599.4390258789
100,91.2992935181
130,116.1300125122
500,492.9045715332
95,90.8321151733
180,167.8063049316
95,3.1484453678
280,328.4309082031
700,352.8418273926
500,488.4473571777
125,109.0223007202
150,143.3970947266
325,346.5142211914
350,271.7651977539
155,303.4794006348
150,143.4223632812
125,155.3465881348
90,90.4060134888
80,58.6093826294
600,533.71875
210,207.4110107422
65,117.151222229
280,318.5813903809
195,404.7846984863
4250,3429.3430175781
480,422.9397888184
125,108.8022079468
30,147.1732788086
450,429.2242736816
90,92.9704360962
600,642.0247192383
135,148.6233978271
400,308.7804260254
125,237.6553192139
100,98.3936843872
90,95.7415390015
90,84.0120620728
165,138.1853790283
75,66.7986679077
75,78.2380599976
120,111.6174087524
75,83.5863265991
95,81.8965988159
225,230.8574676514
140,190.6813964844
50,55.8443222046
155,138.3908843994
250,263.4697875977
100,187.5109100342
60,131.0016326904
1350,1410.1596679688
125,363.5715942383
95,87.6437911987
1500,1434.5043945312
275,320.8193969727
200,234.7172088623
135,145.4408111572
495,433.9702453613
120,98.1463851929
125,149.6498260498
690,801.121887207
150,148.8915405273
190,166.4412994385
235,253.4871368408
100,158.0453948975
95,173.4471130371
15,28.2475662231
100,94.0637893677
65,60.2635269165
380,372.054473877
120,101.7137527466
1000,735.3987426758
600,558.8943481445
185,185.5225524902
180,197.6145324707
500,447.8293151855
60,53.4840164185
30,26.8318862915
650,696.2515869141
320,272.1815185547
345,449.7079467773
65,55.0221481323
105,94.2049026489
2100,1928.3875732422
435,443.0300598145
545,625.2821044922
200,192.3209991455
140,135.0816345215
150,165.9267272949
600,532.8524169922
385,362.9036865234
190,272.1072387695
600,543.7283325195
70,60.4855270386
250,266.3599243164
170,152.3544158936
175,162.8739318848
50,48.1050338745
95,84.4053573608
1500,1451.6772460938
700,722.7560424805
750,818.3997802734
125,108.9013137817
200,212.4622039795
300,318.6313171387
595,632.1354370117
70,129.3166351318
600,560.1985473633
40,35.088142395
180,201.1819000244
50,79.3951034546
500,533.2263183594
300,254.3612670898
325,222.2324829102
175,152.5474853516
170,187.6939697266
400,339.3695678711
500,520.5900268555
225,218.7969207764
60,101.3924942017
100,101.5324478149
200,181.1803741455
175,160.118270874
3200,3245.4372558594
250,277.9708862305
500,520.0848388672
150,135.3125152588
1570,1528.4899902344
70,147.2377166748
500,499.6759033203
750,806.7590942383
900,704.3466186523
950,971.5364990234
175,186.2016448975
650,617.2143554688
200,168.3479766846
40,53.4440994263
385,361.4572143555
375,311.7856140137
45,145.9029846191
750,806.7590942383
300,274.097869873
50,45.8907546997
120,102.6726608276
450,421.3059692383
100,87.544670105
500,471.6656494141
700,727.7870483398
60,91.3618240356
300,321.2659912109
1695,2283.4311523438
75,103.012840271
550,638.5045776367
150,171.7487945557
400,369.6824035645
645,480.2263183594
30,13.3411331177
325,372.3945922852
350,262.9047546387
300,272.2294921875
290,287.0667419434
275,744.1337280273
1095,1138.1273193359
700,548.6418457031
200,194.256729126
315,206.9259643555
130,126.4564590454
400,349.4002380371
800,745.9952392578
995,980.9475097656
95,101.8514938354
80,69.9893875122
500,480.1420898438
55,82.3888473511
100,259.6091918945
300,304.2559204102
900,917.9016113281
240,204.6875762939
450,465.1389160156
125,123.847984314
205,192.956817627
30,55.88306427
50,106.7941055298
1000,1178.6446533203
125,138.6136627197
70,198.0164489746
850,925.9533691406
70,-10.2433700562
1450,1404.3916015625
460,508.8357849121
400,349.8495178223
275,242.2618560791
215,202.2128143311
150,178.5139770508
270,293.5893249512
400,358.7708740234
510,489.8264160156
300,182.9846343994
200,175.5295410156
80,74.4937210083
225,210.5106506348
120,135.1781768799
800,781.5619506836
130,143.2948455811
120,110.7296066284
55,-4.5869064331
250,252.5644378662
1000,991.415222168
180,177.4500732422
1250,1106.9304199219
795,817.3898925781
625,669.6826782227
435,443.8071594238
270,298.4668273926
285,296.295715332
300,219.0377655029
975,971.5364990234
235,192.7775726318
75,62.3332290649
100,114.8943252563
180,184.1440734863
415,390.3073425293
185,194.1970825195
200,169.4582977295
175,153.9986419678
400,399.8752746582
800,794.6262817383
425,440.8294677734
80,148.9640655518
375,323.2024841309
275,299.9863586426
450,357.1927490234
125,108.9231948853
800,801.7653808594
900,791.9342041016
440,439.7557373047
35,-7.0613632202
95,93.9256820679
300,333.8347473145
45,72.6453018188
1400,1410.1596679688
195,201.073425293
700,724.1345214844
170,210.8100738525
275,182.0497283936
2300,2163.2722167969
965,1025.0064697266
600,586.4539794922
80,77.0291671753
400,306.0172729492
700,428.2163085938
500,512.4563598633
1750,1892.7535400391
215,323.0874328613
150,124.4030990601
350,412.0847167969
800,774.0037231445
500,644.0932006836
300,241.0984954834
200,159.0140075684
290,307.7102661133
1000,991.415222168
450,432.8775634766
150,143.5018005371
140,171.4099273682
75,68.361579895
70,70.3485641479
600,638.5045776367
625,670.6416015625
600,542.1215209961
30,27.323097229
95,107.774772644
950,965.7642822266
190,169.524887085
200,222.5193634033
500,520.788269043
400,389.4226074219
180,197.1396331787
295,271.4673156738
20,-24.227684021
500,549.3433837891
70,65.1196517944
400,390.9656066895
65,55.0221481323
1040,943.7738647461
525,366.6610107422
150,138.2002105713
210,197.279800415
700,725.4418945312
105,121.7308120728
150,153.8614349365
295,304.937286377
190,201.1072540283
35,71.4415206909
200,208.2518157959
400,401.5063781738
90,77.1766586304
395,405.5583496094
2000,2226.0405273438
425,443.5653076172
250,263.3706665039
400,401.5063781738
95,94.6504592896
400,375.2106018066
245,259.9024047852
200,206.865234375
375,404.960723877
100,83.2711105347
200,167.4438476562
215,205.4519195557
1200,1156.7109375
335,336.0140686035
1385,1104.6687011719
225,236.4599456787
650,436.1447143555
80,67.7964706421
300,315.9097900391
1000,1001.1344604492
240,269.1123046875
625,477.5220031738
200,165.3802185059
500,491.9979553223
270,295.1102905273
175,202.2449951172
275,288.3461303711
85,77.0775527954
675,809.592956543
60,50.481086731
175,155.7462768555
295,311.6440734863
750,631.4517211914
2000,1998.3685302734
490,387.1876220703
750,419.6134643555
550,638.0003662109
535,433.4589538574
150,143.7742614746
75,64.3237991333
375,348.1893920898
100,112.6268844604
900,810.9526977539
145,130.381072998
150,159.5224304199
160,141.7596588135
70,63.9537887573
70,63.9537887573
130,116.1300125122
175,183.4192962646
100,92.2640151978
250,243.3950500488
75,74.4563064575
25,8.1519851685
70,74.1564102173
180,167.2299041748
375,390.7674255371
150,128.0644378662
65,66.8793258667
210,192.956817627
300,314.548248291
400,390.9656066895
600,637.598815918
100,118.3940505981
465,348.4710388184
250,269.8391723633
35,-7.7674179077000005
170,149.6659545898
100,102.192527771
75,129.085647583
200,240.7433929443
40,34.3831558228
115,114.3909378052
290,307.7102661133
750,778.8095703125
130,379.4696655273
200,158.0550994873
200,210.8728942871
75,77.2791519165
115,122.3732681274
65,163.9710998535
150,143.2948455811
250,245.8905181885
450,445.831451416
125,119.4426956177
75,130.0445556641
140,143.440322876
1000,971.4105224609
465,320.6624145508
300,286.3808288574
150,139.8404693604
85,177.0144805908
325,372.3286743164
2000,1898.6766357422
85,86.4467544556
140,123.7296218872
500,480.225402832
55,42.8731155396
100,103.3640975952
200,197.7111053467
250,242.4361419678
400,384.370300293
645,660.0817260742
340,286.0504455566
80,62.7652816772
140,150.4104156494
350,406.36328125
200,194.2168579102
30,26.8318862915
95,84.9362106323
125,124.2540817261
30,26.7327957153
450,331.6206665039
40,30.622718811
225,244.358215332
400,393.5461120605
1795,1728.5686035156
200,197.7111053467
85,97.2179794312
200,194.256729126
250,251.9895477295
45,-24.6856307983
115,114.1839828491
125,180.4505310059
300,220.0267181396
120,105.2759780884
200,165.6523895264
300,305.7439575195
35,27.5768203735
90,210.6655731201
100,103.3640975952
300,267.1046447754
250,243.3950500488
65,60.6528396606
1000,993.6657104492
145,131.6318206787
150,153.8355560303
250,242.4361419678
185,202.4898681641
120,237.7008972168
400,390.7674255371
250,264.4286804199
300,318.2510375977
1100,1111.5832519531
95,63.8937606812
250,246.0351715088
350,390.9656066895
150,143.2948455811
200,198.1905212402
150,160.9403991699
95,63.8937606812
350,491.399230957
585,433.4589538574
350,219.7204437256
20,-31.1797409058
600,553.2406616211
90,85.321144104
90,100.0759048462
200,185.8283081055
225,190.5684509277
550,548.3898925781
150,143.2948455811
150,151.2130889893
350,300.471496582
175,313.6107788086
155,134.6304473877
615,481.6771850586
300,257.868927002
120,99.1052780151
110,106.8141860962
300,304.2559204102
500,520.5900268555
30,30.3941116333
300,227.3025360107
300,283.8757019043
300,308.1896972656
150,153.8355560303
500,466.204864502
160,141.9582519531
200,197.7111053467
50,87.6911239624
600,455.8248291016
250,242.4361419678
650,602.9993896484
350,394.4086303711
330,266.8807678223
150,147.9440460205
1200,1152.0222167969
130,100.6526412964
65,57.5746994019
75,74.4563064575
100,109.8751144409
250,226.8333892822
50,84.4721755981
850,440.5740966797
1250,1276.3760986328
750,778.8095703125
650,695.7435913086
75,75.241859436
65,117.2451858521
175,209.7897644043
800,805.9660644531
500,524.5679321289
25,71.7860336304
350,389.303314209
1800,1673.8720703125
600,534.8511352539
225,221.7273864746
80,74.4563064575
800,778.8095703125
500,520.788269043
230,247.759765625
140,148.4002075195
95,84.0764083862
200,211.4360809326
400,339.9557800293
425,448.6819458008
850,849.932434082
400,390.7674255371
400,390.9656066895
125,108.9013137817
30,28.7233657837
125,212.3020324707
125,143.7742614746
50,120.6047744751
80,80.7763900757
80,84.5134963989
250,242.2618560791
900,793.3126831055
85,72.6453018188
115,118.9188919067
300,307.7102661133
140,170.5469512939
140,140.3560943604
150,141.9582519531
185,157.3656005859
900,925.9533691406
125,364.1220703125
375,346.7448730469
140,121.0008468628
425,443.5653076172
200,202.1749725342
140,129.7825469971
130,147.4449615479
500,510.9922485352
85,81.5899429321
350,360.7147216797
85,178.9103393555
90,92.7541122437
200,197.7111053467
450,456.3721923828
400,353.3572998047
300,284.7171020508
250,245.8905181885
70,90.8620986938
80,75.6278762817
400,390.7674255371
45,35.9445266724
350,389.303314209
850,836.4409179688
40,36.1850662231
150,147.2286376953
200,194.256729126
275,234.3436126709
75,266.4418640137
200,204.3850250244
125,147.4355926514
300,268.4237670898
200,194.256729126
200,202.9209136963
30,28.6117324829
500,520.788269043
150,143.2948455811
400,390.9656066895
85,80.6310348511
2000,1665.1802978516
75,73.6376113892
100,102.291633606
200,199.6069641113
550,631.5452270508
295,737.7529907227
370,355.6400756836
25,26.8318862915
250,252.5644378662
250,242.4361419678
225,230.1446838379
105,300.8378295898
80,74.5554275513
475,497.8432617188
75,251.2200775146
200,210.8391571045
550,630.5863037109
45,-35.4742660522
350,390.9656066895
30,31.2590713501
35,28.4227371216
200,194.256729126
175,211.1347198486
170,200.5940093994
2000,1658.3704833984
175,197.1396331787
200,194.632522583
300,266.2594299316
395,348.2467956543
300,304.2559204102
20,-43.2719650269
150,130.2975006104
70,69.1542282104
200,202.9209136963
90,207.1901397705
135,136.7636413574
30,-37.4101486206
35,22.4285049438
50,58.4241867065
100,113.0975723267
170,185.5225524902
135,122.7758712769
30,-34.9200057983
155,147.4449615479
60,43.1532669067
50,75.8277359009
100,109.9092025757
380,427.8225402832
195,172.4114532471
95,94.1664505005
515,532.2943115234
400,310.3456115723
90,82.7854385376
195,404.7846984863
170,191.9370422363
400,413.311706543
150,138.2917785645
110,117.7794265747
195,173.1707305908
185,166.4412994385
70,70.4609603882
350,411.8007202148
100,248.3603820801
75,197.9004058838
85,72.6453018188
75,63.391242981
145,134.4024353027
85,77.0775527954
200,194.632522583
475,525.3529663086
225,206.9432830811
125,140.9541015625
550,649.1450805664
500,520.5900268555
75,161.4257507324
95,77.1766586304
250,258.4248046875
250,395.0530090332
195,165.6523895264
70,60.4855270386
150,152.9025268555
145,108.6373672485
50,45.791633606
300,308.4486083984
150,351.4506835938
375,395.2574768066
175,162.8739318848
125,149.0081939697
150,146.8329925537
300,357.7335510254
180,192.4186096191
225,231.5231628418
75,72.5978622437
95,85.8687667847
195,198.7751312256
450,419.016418457
80,75.9826583862
95,83.8874893188
135,150.8049316406
325,374.3324279785
115,134.8906707764
150,143.3232574463
130,164.1206054688
400,389.2429199219
150,131.6318206787
100,79.3951034546
100,85.1697463989
400,366.4565734863
75,87.6601791382
